node	r(thre.)	node_cc
45	0.720000	0.000000
46	0.720000	0.000000
47	0.720000	0.000000
48	0.720000	0.000000
49	0.720000	0.000000
50	0.720000	0.000000
51	0.720000	0.000000
52	0.720000	0.000000
53	0.720000	0.000000
54	0.720000	0.000000
55	0.720000	0.000000
56	0.720000	0.000000
57	0.720000	0.000000
58	0.720000	0.000000
59	0.720000	0.000000
60	0.720000	0.000000
61	0.720000	0.000000
62	0.720000	0.000000
63	0.720000	0.000000
64	0.720000	0.000000

1	0.730000	0.000000
2	0.730000	0.000000
3	0.730000	0.000000
4	0.730000	0.000000
5	0.730000	0.000000
6	0.730000	0.000000
7	0.730000	0.000000
8	0.730000	0.000000
9	0.730000	0.000000
10	0.730000	0.000000
11	0.730000	0.000000
12	0.730000	0.000000
13	0.730000	0.000000
14	0.730000	0.000000
15	0.730000	0.000000
16	0.730000	0.000000
17	0.730000	0.000000
18	0.730000	0.000000
19	0.730000	0.000000
20	0.730000	0.000000
21	0.730000	0.000000
22	0.730000	0.000000
23	0.730000	0.000000
24	0.730000	0.000000
25	0.730000	0.000000
26	0.730000	0.000000
27	0.730000	0.000000
28	0.730000	0.000000
29	0.730000	0.000000
30	0.730000	0.000000
31	0.730000	0.000000
32	0.730000	0.000000
33	0.730000	0.000000
34	0.730000	0.000000
35	0.730000	0.000000
36	0.730000	0.000000
37	0.730000	0.000000
38	0.730000	0.000000
39	0.730000	0.000000
40	0.730000	0.000000
41	0.730000	0.000000
42	0.730000	0.000000
43	0.730000	0.000000
44	0.730000	0.000000
45	0.730000	0.000000
46	0.730000	0.000000
47	0.730000	0.000000
48	0.730000	0.000000
49	0.730000	0.000000
50	0.730000	0.000000
51	0.730000	0.000000
52	0.730000	0.000000
53	0.730000	0.000000
54	0.730000	0.000000
55	0.730000	0.000000
56	0.730000	0.000000
57	0.730000	0.000000
58	0.730000	0.000000
59	0.730000	0.000000
60	0.730000	0.000000
61	0.730000	0.000000
62	0.730000	0.000000
63	0.730000	0.000000
64	0.730000	0.000000

1	0.740000	0.000000
2	0.740000	0.000000
3	0.740000	0.000000
4	0.740000	0.000000
5	0.740000	0.000000
6	0.740000	0.000000
7	0.740000	0.000000
8	0.740000	0.000000
9	0.740000	0.000000
10	0.740000	0.000000
11	0.740000	0.000000
12	0.740000	0.000000
13	0.740000	0.000000
14	0.740000	0.000000
15	0.740000	0.000000
16	0.740000	0.000000
17	0.740000	0.000000
18	0.740000	0.000000
19	0.740000	0.000000
20	0.740000	0.000000
21	0.740000	0.000000
22	0.740000	0.000000
23	0.740000	0.000000
24	0.740000	0.000000
25	0.740000	0.000000
26	0.740000	0.000000
27	0.740000	0.000000
28	0.740000	0.000000
29	0.740000	0.000000
30	0.740000	0.000000
31	0.740000	0.000000
32	0.740000	0.000000
33	0.740000	0.000000
34	0.740000	0.000000
35	0.740000	0.000000
36	0.740000	0.000000
37	0.740000	0.000000
38	0.740000	0.000000
39	0.740000	0.000000
40	0.740000	0.000000
41	0.740000	0.000000
42	0.740000	0.000000
43	0.740000	0.000000
44	0.740000	0.000000
45	0.740000	0.000000
46	0.740000	0.000000
47	0.740000	0.000000
48	0.740000	0.000000
49	0.740000	0.000000
50	0.740000	0.000000
51	0.740000	0.000000
52	0.740000	0.000000
53	0.740000	0.000000
54	0.740000	0.000000
55	0.740000	0.000000
56	0.740000	0.000000
57	0.740000	0.000000
58	0.740000	0.000000
59	0.740000	0.000000
60	0.740000	0.000000
61	0.740000	0.000000
62	0.740000	0.000000
63	0.740000	0.000000
64	0.740000	0.000000

1	0.750000	0.000000
2	0.750000	0.000000
3	0.750000	0.000000
4	0.750000	0.000000
5	0.750000	0.000000
6	0.750000	0.000000
7	0.750000	0.000000
8	0.750000	0.000000
9	0.750000	0.000000
10	0.750000	0.000000
11	0.750000	0.000000
12	0.750000	0.000000
13	0.750000	0.000000
14	0.750000	0.000000
15	0.750000	0.000000
16	0.750000	0.000000
17	0.750000	0.000000
18	0.750000	0.000000
19	0.750000	0.000000
20	0.750000	0.000000
21	0.750000	0.000000
22	0.750000	0.000000
23	0.750000	0.000000
24	0.750000	0.000000
25	0.750000	0.000000
26	0.750000	0.000000
27	0.750000	0.000000
28	0.750000	0.000000
29	0.750000	0.000000
30	0.750000	0.000000
31	0.750000	0.000000
32	0.750000	0.000000
33	0.750000	0.000000
34	0.750000	0.000000
35	0.750000	0.000000
36	0.750000	0.000000
37	0.750000	0.000000
38	0.750000	0.000000
39	0.750000	0.000000
40	0.750000	0.000000
41	0.750000	0.000000
42	0.750000	0.000000
43	0.750000	0.000000
44	0.750000	0.000000
45	0.750000	0.000000
46	0.750000	0.000000
47	0.750000	0.000000
48	0.750000	0.000000
49	0.750000	0.000000
50	0.750000	0.000000
51	0.750000	0.000000
52	0.750000	0.000000
53	0.750000	0.000000
54	0.750000	0.000000
55	0.750000	0.000000
56	0.750000	0.000000
57	0.750000	0.000000
58	0.750000	0.000000
59	0.750000	0.000000
60	0.750000	0.000000
61	0.750000	0.000000
62	0.750000	0.000000
63	0.750000	0.000000
64	0.750000	0.000000

1	0.760000	0.000000
2	0.760000	0.000000
3	0.760000	0.000000
4	0.760000	0.000000
5	0.760000	0.000000
6	0.760000	0.000000
7	0.760000	0.000000
8	0.760000	0.000000
9	0.760000	0.000000
10	0.760000	0.000000
11	0.760000	0.000000
12	0.760000	0.000000
13	0.760000	0.000000
14	0.760000	0.000000
15	0.760000	0.000000
16	0.760000	0.000000
17	0.760000	0.000000
18	0.760000	0.000000
19	0.760000	0.000000
20	0.760000	0.000000
21	0.760000	0.000000
22	0.760000	0.000000
23	0.760000	0.000000
24	0.760000	0.000000
25	0.760000	0.000000
26	0.760000	0.000000
27	0.760000	0.000000
28	0.760000	0.000000
29	0.760000	0.000000
30	0.760000	0.000000
31	0.760000	0.000000
32	0.760000	0.000000
33	0.760000	0.000000
34	0.760000	0.000000
35	0.760000	0.000000
36	0.760000	0.000000
37	0.760000	0.000000
38	0.760000	0.000000
39	0.760000	0.000000
40	0.760000	0.000000
41	0.760000	0.000000
42	0.760000	0.000000
43	0.760000	0.000000
44	0.760000	0.000000
45	0.760000	0.000000
46	0.760000	0.000000
47	0.760000	0.000000
48	0.760000	0.000000
49	0.760000	0.000000
50	0.760000	0.000000
51	0.760000	0.000000
52	0.760000	0.000000
53	0.760000	0.000000
54	0.760000	0.000000
55	0.760000	0.000000
56	0.760000	0.000000
57	0.760000	0.000000
58	0.760000	0.000000
59	0.760000	0.000000
60	0.760000	0.000000
61	0.760000	0.000000
62	0.760000	0.000000
63	0.760000	0.000000
64	0.760000	0.000000

1	0.770000	0.000000
2	0.770000	0.000000
3	0.770000	0.000000
4	0.770000	0.000000
5	0.770000	0.000000
6	0.770000	0.000000
7	0.770000	0.000000
8	0.770000	0.000000
9	0.770000	0.000000
10	0.770000	0.000000
11	0.770000	0.000000
12	0.770000	0.000000
13	0.770000	0.000000
14	0.770000	0.000000
15	0.770000	0.000000
16	0.770000	0.000000
17	0.770000	0.000000
18	0.770000	0.000000
19	0.770000	0.000000
20	0.770000	0.000000
21	0.770000	0.000000
22	0.770000	0.000000
23	0.770000	0.000000
24	0.770000	0.000000
25	0.770000	0.000000
26	0.770000	0.000000
27	0.770000	0.000000
28	0.770000	0.000000
29	0.770000	0.000000
30	0.770000	0.000000
31	0.770000	0.000000
32	0.770000	0.000000
33	0.770000	0.000000
34	0.770000	0.000000
35	0.770000	0.000000
36	0.770000	0.000000
37	0.770000	0.000000
38	0.770000	0.000000
39	0.770000	0.000000
40	0.770000	0.000000
41	0.770000	0.000000
42	0.770000	0.000000
43	0.770000	0.000000
44	0.770000	0.000000
45	0.770000	0.000000
46	0.770000	0.000000
47	0.770000	0.000000
48	0.770000	0.000000
49	0.770000	0.000000
50	0.770000	0.000000
51	0.770000	0.000000
52	0.770000	0.000000
53	0.770000	0.000000
54	0.770000	0.000000
55	0.770000	0.000000
56	0.770000	0.000000
57	0.770000	0.000000
58	0.770000	0.000000
59	0.770000	0.000000
60	0.770000	0.000000
61	0.770000	0.000000
62	0.770000	0.000000
63	0.770000	0.000000
64	0.770000	0.000000

1	0.780000	0.000000
2	0.780000	0.000000
3	0.780000	0.000000
4	0.780000	0.000000
5	0.780000	0.000000
6	0.780000	0.000000
7	0.780000	0.000000
8	0.780000	0.000000
9	0.780000	0.000000
10	0.780000	0.000000
11	0.780000	0.000000
12	0.780000	0.000000
13	0.780000	0.000000
14	0.780000	0.000000
15	0.780000	0.000000
16	0.780000	0.000000
17	0.780000	0.000000
18	0.780000	0.000000
19	0.780000	0.000000
20	0.780000	0.000000
21	0.780000	0.000000
22	0.780000	0.000000
23	0.780000	0.000000
24	0.780000	0.000000
25	0.780000	0.000000
26	0.780000	0.000000
27	0.780000	0.000000
28	0.780000	0.000000
29	0.780000	0.000000
30	0.780000	0.000000
31	0.780000	0.000000
32	0.780000	0.000000
33	0.780000	0.000000
34	0.780000	0.000000
35	0.780000	0.000000
36	0.780000	0.000000
37	0.780000	0.000000
38	0.780000	0.000000
39	0.780000	0.000000
40	0.780000	0.000000
41	0.780000	0.000000
42	0.780000	0.000000
43	0.780000	0.000000
44	0.780000	0.000000
45	0.780000	0.000000
46	0.780000	0.000000
47	0.780000	0.000000
48	0.780000	0.000000
49	0.780000	0.000000
50	0.780000	0.000000
51	0.780000	0.000000
52	0.780000	0.000000
53	0.780000	0.000000
54	0.780000	0.000000
55	0.780000	0.000000
56	0.780000	0.000000
57	0.780000	0.000000
58	0.780000	0.000000
59	0.780000	0.000000
60	0.780000	0.000000
61	0.780000	0.000000
62	0.780000	0.000000
63	0.780000	0.000000
64	0.780000	0.000000

1	0.790000	0.000000
2	0.790000	0.000000
3	0.790000	0.000000
4	0.790000	0.000000
5	0.790000	0.000000
6	0.790000	0.000000
7	0.790000	0.000000
8	0.790000	0.000000
9	0.790000	0.000000
10	0.790000	0.000000
11	0.790000	0.000000
12	0.790000	0.000000
13	0.790000	0.000000
14	0.790000	0.000000
15	0.790000	0.000000
16	0.790000	0.000000
17	0.790000	0.000000
18	0.790000	0.000000
19	0.790000	0.000000
20	0.790000	0.000000
21	0.790000	0.000000
22	0.790000	0.000000
23	0.790000	0.000000
24	0.790000	0.000000
25	0.790000	0.000000
26	0.790000	0.000000
27	0.790000	0.000000
28	0.790000	0.000000
29	0.790000	0.000000
30	0.790000	0.000000
31	0.790000	0.000000
32	0.790000	0.000000
33	0.790000	0.000000
34	0.790000	0.000000
35	0.790000	0.000000
36	0.790000	0.000000
37	0.790000	0.000000
38	0.790000	0.000000
39	0.790000	0.000000
40	0.790000	0.000000
41	0.790000	0.000000
42	0.790000	0.000000
43	0.790000	0.000000
44	0.790000	0.000000
45	0.790000	0.000000
46	0.790000	0.000000
47	0.790000	0.000000
48	0.790000	0.000000
49	0.790000	0.000000
50	0.790000	0.000000
51	0.790000	0.000000
52	0.790000	0.000000
53	0.790000	0.000000
54	0.790000	0.000000
55	0.790000	0.000000
56	0.790000	0.000000
57	0.790000	0.000000
58	0.790000	0.000000
59	0.790000	0.000000
60	0.790000	0.000000
61	0.790000	0.000000
62	0.790000	0.000000
63	0.790000	0.000000
64	0.790000	0.000000

1	0.800000	0.000000
2	0.800000	0.000000
3	0.800000	0.000000
4	0.800000	0.000000
5	0.800000	0.000000
6	0.800000	0.000000
7	0.800000	0.000000
8	0.800000	0.000000
9	0.800000	0.000000
10	0.800000	0.000000
11	0.800000	0.000000
12	0.800000	0.000000
13	0.800000	0.000000
14	0.800000	0.000000
15	0.800000	0.000000
16	0.800000	0.000000
17	0.800000	0.000000
18	0.800000	0.000000
19	0.800000	0.000000
20	0.800000	0.000000
21	0.800000	0.000000
22	0.800000	0.000000
23	0.800000	0.000000
24	0.800000	0.000000
25	0.800000	0.000000
26	0.800000	0.000000
27	0.800000	0.000000
28	0.800000	0.000000
29	0.800000	0.000000
30	0.800000	0.000000
31	0.800000	0.000000
32	0.800000	0.000000
33	0.800000	0.000000
34	0.800000	0.000000
35	0.800000	0.000000
36	0.800000	0.000000
37	0.800000	0.000000
38	0.800000	0.000000
39	0.800000	0.000000
40	0.800000	0.000000
41	0.800000	0.000000
42	0.800000	0.000000
43	0.800000	0.000000
44	0.800000	0.000000
45	0.800000	0.000000
46	0.800000	0.000000
47	0.800000	0.000000
48	0.800000	0.000000
49	0.800000	0.000000
50	0.800000	0.000000
51	0.800000	0.000000
52	0.800000	0.000000
53	0.800000	0.000000
54	0.800000	0.000000
55	0.800000	0.000000
56	0.800000	0.000000
57	0.800000	0.000000
58	0.800000	0.000000
59	0.800000	0.000000
60	0.800000	0.000000
61	0.800000	0.000000
62	0.800000	0.000000
63	0.800000	0.000000
64	0.800000	0.000000

1	0.810000	0.000000
2	0.810000	0.000000
3	0.810000	0.000000
4	0.810000	0.000000
5	0.810000	0.000000
6	0.810000	0.000000
7	0.810000	0.000000
8	0.810000	0.000000
9	0.810000	0.000000
10	0.810000	0.000000
11	0.810000	0.000000
12	0.810000	0.000000
13	0.810000	0.000000
14	0.810000	0.000000
15	0.810000	0.000000
16	0.810000	0.000000
17	0.810000	0.000000
18	0.810000	0.000000
19	0.810000	0.000000
20	0.810000	0.000000
21	0.810000	0.000000
22	0.810000	0.000000
23	0.810000	0.000000
24	0.810000	0.000000
25	0.810000	0.000000
26	0.810000	0.000000
27	0.810000	0.000000
28	0.810000	0.000000
29	0.810000	0.000000
30	0.810000	0.000000
31	0.810000	0.000000
32	0.810000	0.000000
33	0.810000	0.000000
34	0.810000	0.000000
35	0.810000	0.000000
36	0.810000	0.000000
37	0.810000	0.000000
38	0.810000	0.000000
39	0.810000	0.000000
40	0.810000	0.000000
41	0.810000	0.000000
42	0.810000	0.000000
43	0.810000	0.000000
44	0.810000	0.000000
45	0.810000	0.000000
46	0.810000	0.000000
47	0.810000	0.000000
48	0.810000	0.000000
49	0.810000	0.000000
50	0.810000	0.000000
51	0.810000	0.000000
52	0.810000	0.000000
53	0.810000	0.000000
54	0.810000	0.000000
55	0.810000	0.000000
56	0.810000	0.000000
57	0.810000	0.000000
58	0.810000	0.000000
59	0.810000	0.000000
60	0.810000	0.000000
61	0.810000	0.000000
62	0.810000	0.000000
63	0.810000	0.000000
64	0.810000	0.000000

1	0.820000	0.000000
2	0.820000	0.000000
3	0.820000	0.000000
4	0.820000	0.000000
5	0.820000	0.000000
6	0.820000	0.000000
7	0.820000	0.000000
8	0.820000	0.000000
9	0.820000	0.000000
10	0.820000	0.000000
11	0.820000	0.000000
12	0.820000	0.000000
13	0.820000	0.000000
14	0.820000	0.000000
15	0.820000	0.000000
16	0.820000	0.000000
17	0.820000	0.000000
18	0.820000	0.000000
19	0.820000	0.000000
20	0.820000	0.000000
21	0.820000	0.000000
22	0.820000	0.000000
23	0.820000	0.000000
24	0.820000	0.000000
25	0.820000	0.000000
26	0.820000	0.000000
27	0.820000	0.000000
28	0.820000	0.000000
29	0.820000	0.000000
30	0.820000	0.000000
31	0.820000	0.000000
32	0.820000	0.000000
33	0.820000	0.000000
34	0.820000	0.000000
35	0.820000	0.000000
36	0.820000	0.000000
37	0.820000	0.000000
38	0.820000	0.000000
39	0.820000	0.000000
40	0.820000	0.000000
41	0.820000	0.000000
42	0.820000	0.000000
43	0.820000	0.000000
44	0.820000	0.000000
45	0.820000	0.000000
46	0.820000	0.000000
47	0.820000	0.000000
48	0.820000	0.000000
49	0.820000	0.000000
50	0.820000	0.000000
51	0.820000	0.000000
52	0.820000	0.000000
53	0.820000	0.000000
54	0.820000	0.000000
55	0.820000	0.000000
56	0.820000	0.000000
57	0.820000	0.000000
58	0.820000	0.000000
59	0.820000	0.000000
60	0.820000	0.000000
61	0.820000	0.000000
62	0.820000	0.000000
63	0.820000	0.000000
64	0.820000	0.000000

1	0.830000	0.000000
2	0.830000	0.000000
3	0.830000	0.000000
4	0.830000	0.000000
5	0.830000	0.000000
6	0.830000	0.000000
7	0.830000	0.000000
8	0.830000	0.000000
9	0.830000	0.000000
10	0.830000	0.000000
11	0.830000	0.000000
12	0.830000	0.000000
13	0.830000	0.000000
14	0.830000	0.000000
15	0.830000	0.000000
16	0.830000	0.000000
17	0.830000	0.000000
18	0.830000	0.000000
19	0.830000	0.000000
20	0.830000	0.000000
21	0.830000	0.000000
22	0.830000	0.000000
23	0.830000	0.000000
24	0.830000	0.000000
25	0.830000	0.000000
26	0.830000	0.000000
27	0.830000	0.000000
28	0.830000	0.000000
29	0.830000	0.000000
30	0.830000	0.000000
31	0.830000	0.000000
32	0.830000	0.000000
33	0.830000	0.000000
34	0.830000	0.000000
35	0.830000	0.000000
36	0.830000	0.000000
37	0.830000	0.000000
38	0.830000	0.000000
39	0.830000	0.000000
40	0.830000	0.000000
41	0.830000	0.000000
42	0.830000	0.000000
43	0.830000	0.000000
44	0.830000	0.000000
45	0.830000	0.000000
46	0.830000	0.000000
47	0.830000	0.000000
48	0.830000	0.000000
49	0.830000	0.000000
50	0.830000	0.000000
51	0.830000	0.000000
52	0.830000	0.000000
53	0.830000	0.000000
54	0.830000	0.000000
55	0.830000	0.000000
56	0.830000	0.000000
57	0.830000	0.000000
58	0.830000	0.000000
59	0.830000	0.000000
60	0.830000	0.000000
61	0.830000	0.000000
62	0.830000	0.000000
63	0.830000	0.000000
64	0.830000	0.000000

1	0.840000	0.000000
2	0.840000	0.000000
3	0.840000	0.000000
4	0.840000	0.000000
5	0.840000	0.000000
6	0.840000	0.000000
7	0.840000	0.000000
8	0.840000	0.000000
9	0.840000	0.000000
10	0.840000	0.000000
11	0.840000	0.000000
12	0.840000	0.000000
13	0.840000	0.000000
14	0.840000	0.000000
15	0.840000	0.000000
16	0.840000	0.000000
17	0.840000	0.000000
18	0.840000	0.000000
19	0.840000	0.000000
20	0.840000	0.000000
21	0.840000	0.000000
22	0.840000	0.000000
23	0.840000	0.000000
24	0.840000	0.000000
25	0.840000	0.000000
26	0.840000	0.000000
27	0.840000	0.000000
28	0.840000	0.000000
29	0.840000	0.000000
30	0.840000	0.000000
31	0.840000	0.000000
32	0.840000	0.000000
33	0.840000	0.000000
34	0.840000	0.000000
35	0.840000	0.000000
36	0.840000	0.000000
37	0.840000	0.000000
38	0.840000	0.000000
39	0.840000	0.000000
40	0.840000	0.000000
41	0.840000	0.000000
42	0.840000	0.000000
43	0.840000	0.000000
44	0.840000	0.000000
45	0.840000	0.000000
46	0.840000	0.000000
47	0.840000	0.000000
48	0.840000	0.000000
49	0.840000	0.000000
50	0.840000	0.000000
51	0.840000	0.000000
52	0.840000	0.000000
53	0.840000	0.000000
54	0.840000	0.000000
55	0.840000	0.000000
56	0.840000	0.000000
57	0.840000	0.000000
58	0.840000	0.000000
59	0.840000	0.000000
60	0.840000	0.000000
61	0.840000	0.000000
62	0.840000	0.000000
63	0.840000	0.000000
64	0.840000	0.000000

1	0.850000	0.000000
2	0.850000	0.000000
3	0.850000	0.000000
4	0.850000	0.000000
5	0.850000	0.000000
6	0.850000	0.000000
7	0.850000	0.000000
8	0.850000	0.000000
9	0.850000	0.000000
10	0.850000	0.000000
11	0.850000	0.000000
12	0.850000	0.000000
13	0.850000	0.000000
14	0.850000	0.000000
15	0.850000	0.000000
16	0.850000	0.000000
17	0.850000	0.000000
18	0.850000	0.000000
19	0.850000	0.000000
20	0.850000	0.000000
21	0.850000	0.000000
22	0.850000	0.000000
23	0.850000	0.000000
24	0.850000	0.000000
25	0.850000	0.000000
26	0.850000	0.000000
27	0.850000	0.000000
28	0.850000	0.000000
29	0.850000	0.000000
30	0.850000	0.000000
31	0.850000	0.000000
32	0.850000	0.000000
33	0.850000	0.000000
34	0.850000	0.000000
35	0.850000	0.000000
36	0.850000	0.000000
37	0.850000	0.000000
38	0.850000	0.000000
39	0.850000	0.000000
40	0.850000	0.000000
41	0.850000	0.000000
42	0.850000	0.000000
43	0.850000	0.000000
44	0.850000	0.000000
45	0.850000	0.000000
46	0.850000	0.000000
47	0.850000	0.000000
48	0.850000	0.000000
49	0.850000	0.000000
50	0.850000	0.000000
51	0.850000	0.000000
52	0.850000	0.000000
53	0.850000	0.000000
54	0.850000	0.000000
55	0.850000	0.000000
56	0.850000	0.000000
57	0.850000	0.000000
58	0.850000	0.000000
59	0.850000	0.000000
60	0.850000	0.000000
61	0.850000	0.000000
62	0.850000	0.000000
63	0.850000	0.000000
64	0.850000	0.000000

1	0.860000	0.000000
2	0.860000	0.000000
3	0.860000	0.000000
4	0.860000	0.000000
5	0.860000	0.000000
6	0.860000	0.000000
7	0.860000	0.000000
8	0.860000	0.000000
9	0.860000	0.000000
10	0.860000	0.000000
11	0.860000	0.000000
12	0.860000	0.000000
13	0.860000	0.000000
14	0.860000	0.000000
15	0.860000	0.000000
16	0.860000	0.000000
17	0.860000	0.000000
18	0.860000	0.000000
19	0.860000	0.000000
20	0.860000	0.000000
21	0.860000	0.000000
22	0.860000	0.000000
23	0.860000	0.000000
24	0.860000	0.000000
25	0.860000	0.000000
26	0.860000	0.000000
27	0.860000	0.000000
28	0.860000	0.000000
29	0.860000	0.000000
30	0.860000	0.000000
31	0.860000	0.000000
32	0.860000	0.000000
33	0.860000	0.000000
34	0.860000	0.000000
35	0.860000	0.000000
36	0.860000	0.000000
37	0.860000	0.000000
38	0.860000	0.000000
39	0.860000	0.000000
40	0.860000	0.000000
41	0.860000	0.000000
42	0.860000	0.000000
43	0.860000	0.000000
44	0.860000	0.000000
45	0.860000	0.000000
46	0.860000	0.000000
47	0.860000	0.000000
48	0.860000	0.000000
49	0.860000	0.000000
50	0.860000	0.000000
51	0.860000	0.000000
52	0.860000	0.000000
53	0.860000	0.000000
54	0.860000	0.000000
55	0.860000	0.000000
56	0.860000	0.000000
57	0.860000	0.000000
58	0.860000	0.000000
59	0.860000	0.000000
60	0.860000	0.000000
61	0.860000	0.000000
62	0.860000	0.000000
63	0.860000	0.000000
64	0.860000	0.000000

1	0.870000	0.000000
2	0.870000	0.000000
3	0.870000	0.000000
4	0.870000	0.000000
5	0.870000	0.000000
6	0.870000	0.000000
7	0.870000	0.000000
8	0.870000	0.000000
9	0.870000	0.000000
10	0.870000	0.000000
11	0.870000	0.000000
12	0.870000	0.000000
13	0.870000	0.000000
14	0.870000	0.000000
15	0.870000	0.000000
16	0.870000	0.000000
17	0.870000	0.000000
18	0.870000	0.000000
19	0.870000	0.000000
20	0.870000	0.000000
21	0.870000	0.000000
22	0.870000	0.000000
23	0.870000	0.000000
24	0.870000	0.000000
25	0.870000	0.000000
26	0.870000	0.000000
27	0.870000	0.000000
28	0.870000	0.000000
29	0.870000	0.000000
30	0.870000	0.000000
31	0.870000	0.000000
32	0.870000	0.000000
33	0.870000	0.000000
34	0.870000	0.000000
35	0.870000	0.000000
36	0.870000	0.000000
37	0.870000	0.000000
38	0.870000	0.000000
39	0.870000	0.000000
40	0.870000	0.000000
41	0.870000	0.000000
42	0.870000	0.000000
43	0.870000	0.000000
44	0.870000	0.000000
45	0.870000	0.000000
46	0.870000	0.000000
47	0.870000	0.000000
48	0.870000	0.000000
49	0.870000	0.000000
50	0.870000	0.000000
51	0.870000	0.000000
52	0.870000	0.000000
53	0.870000	0.000000
54	0.870000	0.000000
55	0.870000	0.000000
56	0.870000	0.000000
57	0.870000	0.000000
58	0.870000	0.000000
59	0.870000	0.000000
60	0.870000	0.000000
61	0.870000	0.000000
62	0.870000	0.000000
63	0.870000	0.000000
64	0.870000	0.000000

1	0.880000	0.000000
2	0.880000	0.000000
3	0.880000	0.000000
4	0.880000	0.000000
5	0.880000	0.000000
6	0.880000	0.000000
7	0.880000	0.000000
8	0.880000	0.000000
9	0.880000	0.000000
10	0.880000	0.000000
11	0.880000	0.000000
12	0.880000	0.000000
13	0.880000	0.000000
14	0.880000	0.000000
15	0.880000	0.000000
16	0.880000	0.000000
17	0.880000	0.000000
18	0.880000	0.000000
19	0.880000	0.000000
20	0.880000	0.000000
21	0.880000	0.000000
22	0.880000	0.000000
23	0.880000	0.000000
24	0.880000	0.000000
25	0.880000	0.000000
26	0.880000	0.000000
27	0.880000	0.000000
28	0.880000	0.000000
29	0.880000	0.000000
30	0.880000	0.000000
31	0.880000	0.000000
32	0.880000	0.000000
33	0.880000	0.000000
34	0.880000	0.000000
35	0.880000	0.000000
36	0.880000	0.000000
37	0.880000	0.000000
38	0.880000	0.000000
39	0.880000	0.000000
40	0.880000	0.000000
41	0.880000	0.000000
42	0.880000	0.000000
43	0.880000	0.000000
44	0.880000	0.000000
45	0.880000	0.000000
46	0.880000	0.000000
47	0.880000	0.000000
48	0.880000	0.000000
49	0.880000	0.000000
50	0.880000	0.000000
51	0.880000	0.000000
52	0.880000	0.000000
53	0.880000	0.000000
54	0.880000	0.000000
55	0.880000	0.000000
56	0.880000	0.000000
57	0.880000	0.000000
58	0.880000	0.000000
59	0.880000	0.000000
60	0.880000	0.000000
61	0.880000	0.000000
62	0.880000	0.000000
63	0.880000	0.000000
64	0.880000	0.000000

1	0.890000	0.000000
2	0.890000	0.000000
3	0.890000	0.000000
4	0.890000	0.000000
5	0.890000	0.000000
6	0.890000	0.000000
7	0.890000	0.000000
8	0.890000	0.000000
9	0.890000	0.000000
10	0.890000	0.000000
11	0.890000	0.000000
12	0.890000	0.000000
13	0.890000	0.000000
14	0.890000	0.000000
15	0.890000	0.000000
16	0.890000	0.000000
17	0.890000	0.000000
18	0.890000	0.000000
19	0.890000	0.000000
20	0.890000	0.000000
21	0.890000	0.000000
22	0.890000	0.000000
23	0.890000	0.000000
24	0.890000	0.000000
25	0.890000	0.000000
26	0.890000	0.000000
27	0.890000	0.000000
28	0.890000	0.000000
29	0.890000	0.000000
30	0.890000	0.000000
31	0.890000	0.000000
32	0.890000	0.000000
33	0.890000	0.000000
34	0.890000	0.000000
35	0.890000	0.000000
36	0.890000	0.000000
37	0.890000	0.000000
38	0.890000	0.000000
39	0.890000	0.000000
40	0.890000	0.000000
41	0.890000	0.000000
42	0.890000	0.000000
43	0.890000	0.000000
44	0.890000	0.000000
45	0.890000	0.000000
46	0.890000	0.000000
47	0.890000	0.000000
48	0.890000	0.000000
49	0.890000	0.000000
50	0.890000	0.000000
51	0.890000	0.000000
52	0.890000	0.000000
53	0.890000	0.000000
54	0.890000	0.000000
55	0.890000	0.000000
56	0.890000	0.000000
57	0.890000	0.000000
58	0.890000	0.000000
59	0.890000	0.000000
60	0.890000	0.000000
61	0.890000	0.000000
62	0.890000	0.000000
63	0.890000	0.000000
64	0.890000	0.000000

1	0.900000	0.000000
2	0.900000	0.000000
3	0.900000	0.000000
4	0.900000	0.000000
5	0.900000	0.000000
6	0.900000	0.000000
7	0.900000	0.000000
8	0.900000	0.000000
9	0.900000	0.000000
10	0.900000	0.000000
11	0.900000	0.000000
12	0.900000	0.000000
13	0.900000	0.000000
14	0.900000	0.000000
15	0.900000	0.000000
16	0.900000	0.000000
17	0.900000	0.000000
18	0.900000	0.000000
19	0.900000	0.000000
20	0.900000	0.000000
21	0.900000	0.000000
22	0.900000	0.000000
23	0.900000	0.000000
24	0.900000	0.000000
25	0.900000	0.000000
26	0.900000	0.000000
27	0.900000	0.000000
28	0.900000	0.000000
29	0.900000	0.000000
30	0.900000	0.000000
31	0.900000	0.000000
32	0.900000	0.000000
33	0.900000	0.000000
34	0.900000	0.000000
35	0.900000	0.000000
36	0.900000	0.000000
37	0.900000	0.000000
38	0.900000	0.000000
39	0.900000	0.000000
40	0.900000	0.000000
41	0.900000	0.000000
42	0.900000	0.000000
43	0.900000	0.000000
44	0.900000	0.000000
45	0.900000	0.000000
46	0.900000	0.000000
47	0.900000	0.000000
48	0.900000	0.000000
49	0.900000	0.000000
50	0.900000	0.000000
51	0.900000	0.000000
52	0.900000	0.000000
53	0.900000	0.000000
54	0.900000	0.000000
55	0.900000	0.000000
56	0.900000	0.000000
