node	r(thre.)	count
44	0.720000	44
45	0.720000	45
46	0.720000	46
47	0.720000	47
48	0.720000	48
49	0.720000	49
50	0.720000	50
51	0.720000	51
52	0.720000	52
53	0.720000	53
54	0.720000	54
55	0.720000	55
56	0.720000	56
57	0.720000	57
58	0.720000	58
59	0.720000	59
60	0.720000	60
61	0.720000	61
62	0.720000	62
63	0.720000	63

0	0.730000	1
1	0.730000	2
2	0.730000	3
3	0.730000	4
4	0.730000	5
5	0.730000	6
6	0.730000	7
7	0.730000	8
8	0.730000	9
9	0.730000	10
10	0.730000	11
11	0.730000	12
12	0.730000	13
13	0.730000	14
14	0.730000	15
15	0.730000	16
16	0.730000	17
17	0.730000	18
18	0.730000	19
19	0.730000	20
20	0.730000	21
21	0.730000	22
22	0.730000	23
23	0.730000	24
24	0.730000	25
25	0.730000	26
26	0.730000	27
27	0.730000	28
28	0.730000	29
29	0.730000	30
30	0.730000	31
31	0.730000	32
32	0.730000	33
33	0.730000	34
34	0.730000	35
35	0.730000	36
36	0.730000	37
37	0.730000	38
38	0.730000	39
39	0.730000	40
40	0.730000	41
41	0.730000	42
42	0.730000	43
43	0.730000	44
44	0.730000	45
45	0.730000	46
46	0.730000	47
47	0.730000	48
48	0.730000	49
49	0.730000	50
50	0.730000	51
51	0.730000	52
52	0.730000	53
53	0.730000	54
54	0.730000	55
55	0.730000	56
56	0.730000	57
57	0.730000	58
58	0.730000	59
59	0.730000	60
60	0.730000	61
61	0.730000	62
62	0.730000	63
63	0.730000	64

0	0.740000	1
1	0.740000	2
2	0.740000	3
3	0.740000	4
4	0.740000	5
5	0.740000	6
6	0.740000	7
7	0.740000	8
8	0.740000	9
9	0.740000	10
10	0.740000	11
11	0.740000	12
12	0.740000	13
13	0.740000	14
14	0.740000	15
15	0.740000	16
16	0.740000	17
17	0.740000	18
18	0.740000	19
19	0.740000	20
20	0.740000	21
21	0.740000	22
22	0.740000	23
23	0.740000	24
24	0.740000	25
25	0.740000	26
26	0.740000	27
27	0.740000	28
28	0.740000	29
29	0.740000	30
30	0.740000	31
31	0.740000	32
32	0.740000	33
33	0.740000	34
34	0.740000	35
35	0.740000	36
36	0.740000	37
37	0.740000	38
38	0.740000	39
39	0.740000	40
40	0.740000	41
41	0.740000	42
42	0.740000	43
43	0.740000	44
44	0.740000	45
45	0.740000	46
46	0.740000	47
47	0.740000	48
48	0.740000	49
49	0.740000	50
50	0.740000	51
51	0.740000	52
52	0.740000	53
53	0.740000	54
54	0.740000	55
55	0.740000	56
56	0.740000	57
57	0.740000	58
58	0.740000	59
59	0.740000	60
60	0.740000	61
61	0.740000	62
62	0.740000	63
63	0.740000	64

0	0.750000	1
1	0.750000	2
2	0.750000	3
3	0.750000	4
4	0.750000	5
5	0.750000	6
6	0.750000	7
7	0.750000	8
8	0.750000	9
9	0.750000	10
10	0.750000	11
11	0.750000	12
12	0.750000	13
13	0.750000	14
14	0.750000	15
15	0.750000	16
16	0.750000	17
17	0.750000	18
18	0.750000	19
19	0.750000	20
20	0.750000	21
21	0.750000	22
22	0.750000	23
23	0.750000	24
24	0.750000	25
25	0.750000	26
26	0.750000	27
27	0.750000	28
28	0.750000	29
29	0.750000	30
30	0.750000	31
31	0.750000	32
32	0.750000	33
33	0.750000	34
34	0.750000	35
35	0.750000	36
36	0.750000	37
37	0.750000	38
38	0.750000	39
39	0.750000	40
40	0.750000	41
41	0.750000	42
42	0.750000	43
43	0.750000	44
44	0.750000	45
45	0.750000	46
46	0.750000	47
47	0.750000	48
48	0.750000	49
49	0.750000	50
50	0.750000	51
51	0.750000	52
52	0.750000	53
53	0.750000	54
54	0.750000	55
55	0.750000	56
56	0.750000	57
57	0.750000	58
58	0.750000	59
59	0.750000	60
60	0.750000	61
61	0.750000	62
62	0.750000	63
63	0.750000	64

0	0.760000	1
1	0.760000	2
2	0.760000	3
3	0.760000	4
4	0.760000	5
5	0.760000	6
6	0.760000	7
7	0.760000	8
8	0.760000	9
9	0.760000	10
10	0.760000	11
11	0.760000	12
12	0.760000	13
13	0.760000	14
14	0.760000	15
15	0.760000	16
16	0.760000	17
17	0.760000	18
18	0.760000	19
19	0.760000	20
20	0.760000	21
21	0.760000	22
22	0.760000	23
23	0.760000	24
24	0.760000	25
25	0.760000	26
26	0.760000	27
27	0.760000	28
28	0.760000	29
29	0.760000	30
30	0.760000	31
31	0.760000	32
32	0.760000	33
33	0.760000	34
34	0.760000	35
35	0.760000	36
36	0.760000	37
37	0.760000	38
38	0.760000	39
39	0.760000	40
40	0.760000	41
41	0.760000	42
42	0.760000	43
43	0.760000	44
44	0.760000	45
45	0.760000	46
46	0.760000	47
47	0.760000	48
48	0.760000	49
49	0.760000	50
50	0.760000	51
51	0.760000	52
52	0.760000	53
53	0.760000	54
54	0.760000	55
55	0.760000	56
56	0.760000	57
57	0.760000	58
58	0.760000	59
59	0.760000	60
60	0.760000	61
61	0.760000	62
62	0.760000	63
63	0.760000	64

0	0.770000	1
1	0.770000	2
2	0.770000	3
3	0.770000	4
4	0.770000	5
5	0.770000	6
6	0.770000	7
7	0.770000	8
8	0.770000	9
9	0.770000	10
10	0.770000	11
11	0.770000	12
12	0.770000	13
13	0.770000	14
14	0.770000	15
15	0.770000	16
16	0.770000	17
17	0.770000	18
18	0.770000	19
19	0.770000	20
20	0.770000	21
21	0.770000	22
22	0.770000	23
23	0.770000	24
24	0.770000	25
25	0.770000	26
26	0.770000	27
27	0.770000	28
28	0.770000	29
29	0.770000	30
30	0.770000	31
31	0.770000	32
32	0.770000	33
33	0.770000	34
34	0.770000	35
35	0.770000	36
36	0.770000	37
37	0.770000	38
38	0.770000	39
39	0.770000	40
40	0.770000	41
41	0.770000	42
42	0.770000	43
43	0.770000	44
44	0.770000	45
45	0.770000	46
46	0.770000	47
47	0.770000	48
48	0.770000	49
49	0.770000	50
50	0.770000	51
51	0.770000	52
52	0.770000	53
53	0.770000	54
54	0.770000	55
55	0.770000	56
56	0.770000	57
57	0.770000	58
58	0.770000	59
59	0.770000	60
60	0.770000	61
61	0.770000	62
62	0.770000	63
63	0.770000	64

0	0.780000	1
1	0.780000	2
2	0.780000	3
3	0.780000	4
4	0.780000	5
5	0.780000	6
6	0.780000	7
7	0.780000	8
8	0.780000	9
9	0.780000	10
10	0.780000	11
11	0.780000	12
12	0.780000	13
13	0.780000	14
14	0.780000	15
15	0.780000	16
16	0.780000	17
17	0.780000	18
18	0.780000	19
19	0.780000	20
20	0.780000	21
21	0.780000	22
22	0.780000	23
23	0.780000	24
24	0.780000	25
25	0.780000	26
26	0.780000	27
27	0.780000	28
28	0.780000	29
29	0.780000	30
30	0.780000	31
31	0.780000	32
32	0.780000	33
33	0.780000	34
34	0.780000	35
35	0.780000	36
36	0.780000	37
37	0.780000	38
38	0.780000	39
39	0.780000	40
40	0.780000	41
41	0.780000	42
42	0.780000	43
43	0.780000	44
44	0.780000	45
45	0.780000	46
46	0.780000	47
47	0.780000	48
48	0.780000	49
49	0.780000	50
50	0.780000	51
51	0.780000	52
52	0.780000	53
53	0.780000	54
54	0.780000	55
55	0.780000	56
56	0.780000	57
57	0.780000	58
58	0.780000	59
59	0.780000	60
60	0.780000	61
61	0.780000	62
62	0.780000	63
63	0.780000	64

0	0.790000	1
1	0.790000	2
2	0.790000	3
3	0.790000	4
4	0.790000	5
5	0.790000	6
6	0.790000	7
7	0.790000	8
8	0.790000	9
9	0.790000	10
10	0.790000	11
11	0.790000	12
12	0.790000	13
13	0.790000	14
14	0.790000	15
15	0.790000	16
16	0.790000	17
17	0.790000	18
18	0.790000	19
19	0.790000	20
20	0.790000	21
21	0.790000	22
22	0.790000	23
23	0.790000	24
24	0.790000	25
25	0.790000	26
26	0.790000	27
27	0.790000	28
28	0.790000	29
29	0.790000	30
30	0.790000	31
31	0.790000	32
32	0.790000	33
33	0.790000	34
34	0.790000	35
35	0.790000	36
36	0.790000	37
37	0.790000	38
38	0.790000	39
39	0.790000	40
40	0.790000	41
41	0.790000	42
42	0.790000	43
43	0.790000	44
44	0.790000	45
45	0.790000	46
46	0.790000	47
47	0.790000	48
48	0.790000	49
49	0.790000	50
50	0.790000	51
51	0.790000	52
52	0.790000	53
53	0.790000	54
54	0.790000	55
55	0.790000	56
56	0.790000	57
57	0.790000	58
58	0.790000	59
59	0.790000	60
60	0.790000	61
61	0.790000	62
62	0.790000	63
63	0.790000	64

0	0.800000	1
1	0.800000	2
2	0.800000	3
3	0.800000	4
4	0.800000	5
5	0.800000	6
6	0.800000	7
7	0.800000	8
8	0.800000	9
9	0.800000	10
10	0.800000	11
11	0.800000	12
12	0.800000	13
13	0.800000	14
14	0.800000	15
15	0.800000	16
16	0.800000	17
17	0.800000	18
18	0.800000	19
19	0.800000	20
20	0.800000	21
21	0.800000	22
22	0.800000	23
23	0.800000	24
24	0.800000	25
25	0.800000	26
26	0.800000	27
27	0.800000	28
28	0.800000	29
29	0.800000	30
30	0.800000	31
31	0.800000	32
32	0.800000	33
33	0.800000	34
34	0.800000	35
35	0.800000	36
36	0.800000	37
37	0.800000	38
38	0.800000	39
39	0.800000	40
40	0.800000	41
41	0.800000	42
42	0.800000	43
43	0.800000	44
44	0.800000	45
45	0.800000	46
46	0.800000	47
47	0.800000	48
48	0.800000	49
49	0.800000	50
50	0.800000	51
51	0.800000	52
52	0.800000	53
53	0.800000	54
54	0.800000	55
55	0.800000	56
56	0.800000	57
57	0.800000	58
58	0.800000	59
59	0.800000	60
60	0.800000	61
61	0.800000	62
62	0.800000	63
63	0.800000	64

0	0.810000	1
1	0.810000	2
2	0.810000	3
3	0.810000	4
4	0.810000	5
5	0.810000	6
6	0.810000	7
7	0.810000	8
8	0.810000	9
9	0.810000	10
10	0.810000	11
11	0.810000	12
12	0.810000	13
13	0.810000	14
14	0.810000	15
15	0.810000	16
16	0.810000	17
17	0.810000	18
18	0.810000	19
19	0.810000	20
20	0.810000	21
21	0.810000	22
22	0.810000	23
23	0.810000	24
24	0.810000	25
25	0.810000	26
26	0.810000	27
27	0.810000	28
28	0.810000	29
29	0.810000	30
30	0.810000	31
31	0.810000	32
32	0.810000	33
33	0.810000	34
34	0.810000	35
35	0.810000	36
36	0.810000	37
37	0.810000	38
38	0.810000	39
39	0.810000	40
40	0.810000	41
41	0.810000	42
42	0.810000	43
43	0.810000	44
44	0.810000	45
45	0.810000	46
46	0.810000	47
47	0.810000	48
48	0.810000	49
49	0.810000	50
50	0.810000	51
51	0.810000	52
52	0.810000	53
53	0.810000	54
54	0.810000	55
55	0.810000	56
56	0.810000	57
57	0.810000	58
58	0.810000	59
59	0.810000	60
60	0.810000	61
61	0.810000	62
62	0.810000	63
63	0.810000	64

0	0.820000	1
1	0.820000	2
2	0.820000	3
3	0.820000	4
4	0.820000	5
5	0.820000	6
6	0.820000	7
7	0.820000	8
8	0.820000	9
9	0.820000	10
10	0.820000	11
11	0.820000	12
12	0.820000	13
13	0.820000	14
14	0.820000	15
15	0.820000	16
16	0.820000	17
17	0.820000	18
18	0.820000	19
19	0.820000	20
20	0.820000	21
21	0.820000	22
22	0.820000	23
23	0.820000	24
24	0.820000	25
25	0.820000	26
26	0.820000	27
27	0.820000	28
28	0.820000	29
29	0.820000	30
30	0.820000	31
31	0.820000	32
32	0.820000	33
33	0.820000	34
34	0.820000	35
35	0.820000	36
36	0.820000	37
37	0.820000	38
38	0.820000	39
39	0.820000	40
40	0.820000	41
41	0.820000	42
42	0.820000	43
43	0.820000	44
44	0.820000	45
45	0.820000	46
46	0.820000	47
47	0.820000	48
48	0.820000	49
49	0.820000	50
50	0.820000	51
51	0.820000	52
52	0.820000	53
53	0.820000	54
54	0.820000	55
55	0.820000	56
56	0.820000	57
57	0.820000	58
58	0.820000	59
59	0.820000	60
60	0.820000	61
61	0.820000	62
62	0.820000	63
63	0.820000	64

0	0.830000	1
1	0.830000	2
2	0.830000	3
3	0.830000	4
4	0.830000	5
5	0.830000	6
6	0.830000	7
7	0.830000	8
8	0.830000	9
9	0.830000	10
10	0.830000	11
11	0.830000	12
12	0.830000	13
13	0.830000	14
14	0.830000	15
15	0.830000	16
16	0.830000	17
17	0.830000	18
18	0.830000	19
19	0.830000	20
20	0.830000	21
21	0.830000	22
22	0.830000	23
23	0.830000	24
24	0.830000	25
25	0.830000	26
26	0.830000	27
27	0.830000	28
28	0.830000	29
29	0.830000	30
30	0.830000	31
31	0.830000	32
32	0.830000	33
33	0.830000	34
34	0.830000	35
35	0.830000	36
36	0.830000	37
37	0.830000	38
38	0.830000	39
39	0.830000	40
40	0.830000	41
41	0.830000	42
42	0.830000	43
43	0.830000	44
44	0.830000	45
45	0.830000	46
46	0.830000	47
47	0.830000	48
48	0.830000	49
49	0.830000	50
50	0.830000	51
51	0.830000	52
52	0.830000	53
53	0.830000	54
54	0.830000	55
55	0.830000	56
56	0.830000	57
57	0.830000	58
58	0.830000	59
59	0.830000	60
60	0.830000	61
61	0.830000	62
62	0.830000	63
63	0.830000	64

0	0.840000	1
1	0.840000	2
2	0.840000	3
3	0.840000	4
4	0.840000	5
5	0.840000	6
6	0.840000	7
7	0.840000	8
8	0.840000	9
9	0.840000	10
10	0.840000	11
11	0.840000	12
12	0.840000	13
13	0.840000	14
14	0.840000	15
15	0.840000	16
16	0.840000	17
17	0.840000	18
18	0.840000	19
19	0.840000	20
20	0.840000	21
21	0.840000	22
22	0.840000	23
23	0.840000	24
24	0.840000	25
25	0.840000	26
26	0.840000	27
27	0.840000	28
28	0.840000	29
29	0.840000	30
30	0.840000	31
31	0.840000	32
32	0.840000	33
33	0.840000	34
34	0.840000	35
35	0.840000	36
36	0.840000	37
37	0.840000	38
38	0.840000	39
39	0.840000	40
40	0.840000	41
41	0.840000	42
42	0.840000	43
43	0.840000	44
44	0.840000	45
45	0.840000	46
46	0.840000	47
47	0.840000	48
48	0.840000	49
49	0.840000	50
50	0.840000	51
51	0.840000	52
52	0.840000	53
53	0.840000	54
54	0.840000	55
55	0.840000	56
56	0.840000	57
57	0.840000	58
58	0.840000	59
59	0.840000	60
60	0.840000	61
61	0.840000	62
62	0.840000	63
63	0.840000	64

0	0.850000	1
1	0.850000	2
2	0.850000	3
3	0.850000	4
4	0.850000	5
5	0.850000	6
6	0.850000	7
7	0.850000	8
8	0.850000	9
9	0.850000	10
10	0.850000	11
11	0.850000	12
12	0.850000	13
13	0.850000	14
14	0.850000	15
15	0.850000	16
16	0.850000	17
17	0.850000	18
18	0.850000	19
19	0.850000	20
20	0.850000	21
21	0.850000	22
22	0.850000	23
23	0.850000	24
24	0.850000	25
25	0.850000	26
26	0.850000	27
27	0.850000	28
28	0.850000	29
29	0.850000	30
30	0.850000	31
31	0.850000	32
32	0.850000	33
33	0.850000	34
34	0.850000	35
35	0.850000	36
36	0.850000	37
37	0.850000	38
38	0.850000	39
39	0.850000	40
40	0.850000	41
41	0.850000	42
42	0.850000	43
43	0.850000	44
44	0.850000	45
45	0.850000	46
46	0.850000	47
47	0.850000	48
48	0.850000	49
49	0.850000	50
50	0.850000	51
51	0.850000	52
52	0.850000	53
53	0.850000	54
54	0.850000	55
55	0.850000	56
56	0.850000	57
57	0.850000	58
58	0.850000	59
59	0.850000	60
60	0.850000	61
61	0.850000	62
62	0.850000	63
63	0.850000	64

0	0.860000	1
1	0.860000	2
2	0.860000	3
3	0.860000	4
4	0.860000	5
5	0.860000	6
6	0.860000	7
7	0.860000	8
8	0.860000	9
9	0.860000	10
10	0.860000	11
11	0.860000	12
12	0.860000	13
13	0.860000	14
14	0.860000	15
15	0.860000	16
16	0.860000	17
17	0.860000	18
18	0.860000	19
19	0.860000	20
20	0.860000	21
21	0.860000	22
22	0.860000	23
23	0.860000	24
24	0.860000	25
25	0.860000	26
26	0.860000	27
27	0.860000	28
28	0.860000	29
29	0.860000	30
30	0.860000	31
31	0.860000	32
32	0.860000	33
33	0.860000	34
34	0.860000	35
35	0.860000	36
36	0.860000	37
37	0.860000	38
38	0.860000	39
39	0.860000	40
40	0.860000	41
41	0.860000	42
42	0.860000	43
43	0.860000	44
44	0.860000	45
45	0.860000	46
46	0.860000	47
47	0.860000	48
48	0.860000	49
49	0.860000	50
50	0.860000	51
51	0.860000	52
52	0.860000	53
53	0.860000	54
54	0.860000	55
55	0.860000	56
56	0.860000	57
57	0.860000	58
58	0.860000	59
59	0.860000	60
60	0.860000	61
61	0.860000	62
62	0.860000	63
63	0.860000	64

0	0.870000	1
1	0.870000	2
2	0.870000	3
3	0.870000	4
4	0.870000	5
5	0.870000	6
6	0.870000	7
7	0.870000	8
8	0.870000	9
9	0.870000	10
10	0.870000	11
11	0.870000	12
12	0.870000	13
13	0.870000	14
14	0.870000	15
15	0.870000	16
16	0.870000	17
17	0.870000	18
18	0.870000	19
19	0.870000	20
20	0.870000	21
21	0.870000	22
22	0.870000	23
23	0.870000	24
24	0.870000	25
25	0.870000	26
26	0.870000	27
27	0.870000	28
28	0.870000	29
29	0.870000	30
30	0.870000	31
31	0.870000	32
32	0.870000	33
33	0.870000	34
34	0.870000	35
35	0.870000	36
36	0.870000	37
37	0.870000	38
38	0.870000	39
39	0.870000	40
40	0.870000	41
41	0.870000	42
42	0.870000	43
43	0.870000	44
44	0.870000	45
45	0.870000	46
46	0.870000	47
47	0.870000	48
48	0.870000	49
49	0.870000	50
50	0.870000	51
51	0.870000	52
52	0.870000	53
53	0.870000	54
54	0.870000	55
55	0.870000	56
56	0.870000	57
57	0.870000	58
58	0.870000	59
59	0.870000	60
60	0.870000	61
61	0.870000	62
62	0.870000	63
63	0.870000	64

0	0.880000	1
1	0.880000	2
2	0.880000	3
3	0.880000	4
4	0.880000	5
5	0.880000	6
6	0.880000	7
7	0.880000	8
8	0.880000	9
9	0.880000	10
10	0.880000	11
11	0.880000	12
12	0.880000	13
13	0.880000	14
14	0.880000	15
15	0.880000	16
16	0.880000	17
17	0.880000	18
18	0.880000	19
19	0.880000	20
20	0.880000	21
21	0.880000	22
22	0.880000	23
23	0.880000	24
24	0.880000	25
25	0.880000	26
26	0.880000	27
27	0.880000	28
28	0.880000	29
29	0.880000	30
30	0.880000	31
31	0.880000	32
32	0.880000	33
33	0.880000	34
34	0.880000	35
35	0.880000	36
36	0.880000	37
37	0.880000	38
38	0.880000	39
39	0.880000	40
40	0.880000	41
41	0.880000	42
42	0.880000	43
43	0.880000	44
44	0.880000	45
45	0.880000	46
46	0.880000	47
47	0.880000	48
48	0.880000	49
49	0.880000	50
50	0.880000	51
51	0.880000	52
52	0.880000	53
53	0.880000	54
54	0.880000	55
55	0.880000	56
56	0.880000	57
57	0.880000	58
58	0.880000	59
59	0.880000	60
60	0.880000	61
61	0.880000	62
62	0.880000	63
63	0.880000	64

0	0.890000	1
1	0.890000	2
2	0.890000	3
3	0.890000	4
4	0.890000	5
5	0.890000	6
6	0.890000	7
7	0.890000	8
8	0.890000	9
9	0.890000	10
10	0.890000	11
11	0.890000	12
12	0.890000	13
13	0.890000	14
14	0.890000	15
15	0.890000	16
16	0.890000	17
17	0.890000	18
18	0.890000	19
19	0.890000	20
20	0.890000	21
21	0.890000	22
22	0.890000	23
23	0.890000	24
24	0.890000	25
25	0.890000	26
26	0.890000	27
27	0.890000	28
28	0.890000	29
29	0.890000	30
30	0.890000	31
31	0.890000	32
32	0.890000	33
33	0.890000	34
34	0.890000	35
35	0.890000	36
36	0.890000	37
37	0.890000	38
38	0.890000	39
39	0.890000	40
40	0.890000	41
41	0.890000	42
42	0.890000	43
43	0.890000	44
44	0.890000	45
45	0.890000	46
46	0.890000	47
47	0.890000	48
48	0.890000	49
49	0.890000	50
50	0.890000	51
51	0.890000	52
52	0.890000	53
53	0.890000	54
54	0.890000	55
55	0.890000	56
56	0.890000	57
57	0.890000	58
58	0.890000	59
59	0.890000	60
60	0.890000	61
61	0.890000	62
62	0.890000	63
63	0.890000	64

0	0.900000	1
1	0.900000	2
2	0.900000	3
3	0.900000	4
4	0.900000	5
5	0.900000	6
6	0.900000	7
7	0.900000	8
8	0.900000	9
9	0.900000	10
10	0.900000	11
11	0.900000	12
12	0.900000	13
13	0.900000	14
14	0.900000	15
15	0.900000	16
16	0.900000	17
17	0.900000	18
18	0.900000	19
19	0.900000	20
20	0.900000	21
21	0.900000	22
22	0.900000	23
23	0.900000	24
24	0.900000	25
25	0.900000	26
26	0.900000	27
27	0.900000	28
28	0.900000	29
29	0.900000	30
30	0.900000	31
31	0.900000	32
32	0.900000	33
33	0.900000	34
34	0.900000	35
35	0.900000	36
36	0.900000	37
37	0.900000	38
38	0.900000	39
39	0.900000	40
40	0.900000	41
41	0.900000	42
42	0.900000	43
43	0.900000	44
44	0.900000	45
45	0.900000	46
46	0.900000	47
47	0.900000	48
48	0.900000	49
49	0.900000	50
50	0.900000	51
51	0.900000	52
52	0.900000	53
53	0.900000	54
54	0.900000	55
55	0.900000	56
56	0.900000	57
57	0.900000	58
58	0.900000	59
59	0.900000	60
60	0.900000	61
61	0.900000	62
62	0.900000	63
63	0.900000	64

0	0.910000	1
1	0.910000	2
2	0.910000	3
3	0.910000	4
4	0.910000	5
5	0.910000	6
6	0.910000	7
7	0.910000	8
8	0.910000	9
9	0.910000	10
10	0.910000	11
11	0.910000	12
12	0.910000	13
13	0.910000	14
14	0.910000	15
15	0.910000	16
16	0.910000	17
17	0.910000	18
18	0.910000	19
19	0.910000	20
20	0.910000	21
21	0.910000	22
22	0.910000	23
23	0.910000	24
24	0.910000	25
25	0.910000	26
26	0.910000	27
27	0.910000	28
28	0.910000	29
29	0.910000	30
30	0.910000	31
31	0.910000	32
32	0.910000	33
33	0.910000	34
34	0.910000	35
35	0.910000	36
36	0.910000	37
37	0.910000	38
38	0.910000	39
39	0.910000	40
40	0.910000	41
41	0.910000	42
42	0.910000	43
43	0.910000	44
44	0.910000	45
45	0.910000	46
46	0.910000	47
47	0.910000	48
48	0.910000	49
49	0.910000	50
50	0.910000	51
51	0.910000	52
52	0.910000	53
53	0.910000	54
54	0.910000	55
55	0.910000	56
56	0.910000	57
57	0.910000	58
58	0.910000	59
59	0.910000	60
60	0.910000	61
61	0.910000	62
62	0.910000	63
63	0.910000	64

0	0.920000	1
1	0.920000	2
2	0.920000	3
3	0.920000	4
4	0.920000	5
5	0.920000	6
6	0.920000	7
7	0.920000	8
8	0.920000	9
9	0.920000	10
10	0.920000	11
11	0.920000	12
12	0.920000	13
13	0.920000	14
14	0.920000	15
15	0.920000	16
16	0.920000	17
17	0.920000	18
18	0.920000	19
19	0.920000	20
20	0.920000	21
21	0.920000	22
22	0.920000	23
23	0.920000	24
24	0.920000	25
25	0.920000	26
26	0.920000	27
27	0.920000	28
28	0.920000	29
29	0.920000	30
30	0.920000	31
31	0.920000	32
32	0.920000	33
33	0.920000	34
34	0.920000	35
35	0.920000	36
36	0.920000	37
37	0.920000	38
38	0.920000	39
39	0.920000	40
40	0.920000	41
41	0.920000	42
42	0.920000	43
43	0.920000	44
44	0.920000	45
45	0.920000	46
46	0.920000	47
47	0.920000	48
48	0.920000	49
49	0.920000	50
50	0.920000	51
51	0.920000	52
52	0.920000	53
53	0.920000	54
54	0.920000	55
55	0.920000	56
56	0.920000	57
57	0.920000	58
58	0.920000	59
59	0.920000	60
60	0.920000	61
61	0.920000	62
62	0.920000	63
63	0.920000	64

0	0.930000	1
1	0.930000	2
2	0.930000	3
3	0.930000	4
4	0.930000	5
5	0.930000	6
6	0.930000	7
7	0.930000	8
8	0.930000	9
9	0.930000	10
10	0.930000	11
11	0.930000	12
12	0.930000	13
13	0.930000	14
14	0.930000	15
15	0.930000	16
16	0.930000	17
17	0.930000	18
18	0.930000	19
19	0.930000	20
20	0.930000	21
21	0.930000	22
22	0.930000	23
23	0.930000	24
24	0.930000	25
25	0.930000	26
26	0.930000	27
27	0.930000	28
28	0.930000	29
29	0.930000	30
30	0.930000	31
31	0.930000	32
32	0.930000	33
33	0.930000	34
34	0.930000	35
35	0.930000	36
36	0.930000	37
37	0.930000	38
38	0.930000	39
39	0.930000	40
40	0.930000	41
41	0.930000	42
42	0.930000	43
43	0.930000	44
44	0.930000	45
45	0.930000	46
46	0.930000	47
47	0.930000	48
48	0.930000	49
49	0.930000	50
50	0.930000	51
51	0.930000	52
52	0.930000	53
53	0.930000	54
54	0.930000	55
55	0.930000	56
56	0.930000	57
57	0.930000	58
58	0.930000	59
59	0.930000	60
60	0.930000	61
61	0.930000	62
62	0.930000	63
63	0.930000	64

0	0.940000	1
1	0.940000	2
2	0.940000	3
3	0.940000	4
4	0.940000	5
5	0.940000	6
6	0.940000	7
7	0.940000	8
8	0.940000	9
9	0.940000	10
10	0.940000	11
11	0.940000	12
12	0.940000	13
13	0.940000	14
14	0.940000	15
15	0.940000	16
16	0.940000	17
17	0.940000	18
18	0.940000	19
19	0.940000	20
20	0.940000	21
21	0.940000	22
22	0.940000	23
23	0.940000	24
24	0.940000	25
25	0.940000	26
26	0.940000	27
27	0.940000	28
28	0.940000	29
29	0.940000	30
30	0.940000	31
31	0.940000	32
32	0.940000	33
33	0.940000	34
34	0.940000	35
35	0.940000	36
36	0.940000	37
37	0.940000	38
38	0.940000	39
39	0.940000	40
40	0.940000	41
41	0.940000	42
42	0.940000	43
43	0.940000	44
44	0.940000	45
45	0.940000	46
46	0.940000	47
47	0.940000	48
48	0.940000	49
49	0.940000	50
50	0.940000	51
51	0.940000	52
52	0.940000	53
53	0.940000	54
54	0.940000	55
55	0.940000	56
56	0.940000	57
57	0.940000	58
58	0.940000	59
59	0.940000	60
60	0.940000	61
61	0.940000	62
62	0.940000	63
63	0.940000	64

0	0.950000	1
1	0.950000	2
2	0.950000	3
3	0.950000	4
4	0.950000	5
5	0.950000	6
6	0.950000	7
7	0.950000	8
8	0.950000	9
9	0.950000	10
10	0.950000	11
11	0.950000	12
12	0.950000	13
13	0.950000	14
14	0.950000	15
15	0.950000	16
16	0.950000	17
17	0.950000	18
18	0.950000	19
19	0.950000	20
20	0.950000	21
21	0.950000	22
22	0.950000	23
23	0.950000	24
24	0.950000	25
25	0.950000	26
26	0.950000	27
27	0.950000	28
28	0.950000	29
29	0.950000	30
30	0.950000	31
31	0.950000	32
32	0.950000	33
33	0.950000	34
34	0.950000	35
35	0.950000	36
36	0.950000	37
37	0.950000	38
38	0.950000	39
39	0.950000	40
40	0.950000	41
41	0.950000	42
42	0.950000	43
43	0.950000	44
44	0.950000	45
45	0.950000	46
46	0.950000	47
47	0.950000	48
48	0.950000	49
49	0.950000	50
50	0.950000	51
51	0.950000	52
52	0.950000	53
53	0.950000	54
54	0.950000	55
55	0.950000	56
56	0.950000	57
57	0.950000	58
58	0.950000	59
59	0.950000	60
60	0.950000	61
61	0.950000	62
62	0.950000	63
63	0.950000	64

0	0.960000	1
1	0.960000	2
2	0.960000	3
3	0.960000	4
4	0.960000	5
5	0.960000	6
6	0.960000	7
7	0.960000	8
8	0.960000	9
9	0.960000	10
10	0.960000	11
11	0.960000	12
12	0.960000	13
13	0.960000	14
14	0.960000	15
15	0.960000	16
16	0.960000	17
17	0.960000	18
18	0.960000	19
19	0.960000	20
20	0.960000	21
21	0.960000	22
22	0.960000	23
23	0.960000	24
24	0.960000	25
25	0.960000	26
26	0.960000	27
27	0.960000	28
28	0.960000	29
29	0.960000	30
30	0.960000	31
31	0.960000	32
32	0.960000	33
33	0.960000	34
34	0.960000	35
35	0.960000	36
36	0.960000	37
37	0.960000	38
38	0.960000	39
39	0.960000	40
40	0.960000	41
41	0.960000	42
42	0.960000	43
43	0.960000	44
44	0.960000	45
45	0.960000	46
46	0.960000	47
47	0.960000	48
48	0.960000	49
49	0.960000	50
50	0.960000	51
51	0.960000	52
52	0.960000	53
53	0.960000	54
54	0.960000	55
55	0.960000	56
56	0.960000	57
57	0.960000	58
58	0.960000	59
